Product_ID,Product_Code,Product_Name,MRP,PTR,PTS_Rate,Available_Stock,Stockist_ID,manufacture,Pack_Size,Scheme,HSN,Expiry_Date,GST,is_brand,ED_Code,MinQty,MaxQty
13408811,PROD2671,"BILASURE 40 M TABLET-PROD2671",257.81,196.43,176.79,40,756,SUN1,10,,,31-12-2026,5,0,ED000222594,1,-1
3805556,J0037216,"BILASURE 40 TABLET-J0037216",201.56,153.57,138.21,33,756,SUNPDL2,10S,,,31-05-2026,5,0,ED000163458,0,0
5730479,J0040128,"BILASURE M KID TABLET-J0040128",194.06,147.86,126.94,15,756,SUNPDL2,10S,,,30-11-2026,5,0,ED000176442,0,0
5588961,J0039561,"BILASURE M TABLET-J0039561",194.06,147.86,133.07,44,756,SUNPDL2,10S,,,31-01-2027,5,0,ED000145944,0,0
1714651,J0005542,"BILASURE ORAL SOLUTION-J0005542",107.81,82.14,73.93,4,756,SUNPDL2,60ML,,,30-08-2026,5,0,ED000140776,0,0
14440482,PROD3833,"BILATIS 20 MG TABLET-PROD3833",123.75,94.29,84.86,5,756,H&H-2,10,,,31-08-2027,5,0,ED000155335,1,-1
14453020,PROD4217,"BILAZAP M SUSPENSION-PROD4217",134.06,102.14,102.14,11,756,GLENMARK,"60 ML",,,31-05-2026,5,0,ED000169816,1,-1
2596624,J0005545,"BILAZAP TABLET-J0005545",139.69,106.43,106.43,15,756,GLENMARK,10S,,,31-12-2026,5,0,ED000129941,0,0
2596625,J0005547,"BILAZEST M TABLET-J0005547",216.85,165.22,148.7,6,756,ABBOTT-H,10`S,,,31-05-2027,5,0,ED000149035,0,0
2690732,J0005546,"BILAZEST TABLET-J0005546",203.81,155.28,139.76,4,756,ABBOTT-H,10S,,,31-03-2027,5,0,ED000129967,0,0
5920097,J0040686,"BILAZO 40 TABLET-J0040686",194,147.81,133.03,5,756,"CHARAK PHA",10S,,,30-06-2027,5,0,ED000169299,0,0
4252704,J0037964,"BILEOXY-300  TABLET-J0037964",510,364.28,364.28,9,756,SANADOR,10`S,,,30-11-2026,5,0,ED000168817,0,0
3810674,J0037236,"BILERT 40 MG  TABLET-J0037236",173.44,132.14,118.93,25,756,INTAS,10T,,,31-05-2026,5,0,ED000167411,0,0
3735786,J0037075,"BILERT-20 TABLET-J0037075",117.19,89.29,80.36,16,756,INTAS,10`S,,,28-02-2027,5,0,ED000161154,0,0
13827770,PROD2824,"BILESTAR 300 MG TABLET-PROD2824",677,520.27,520.27,12,756,SHILPEX,15,,,31-12-2026,5,0,ED000225116,1,-1
13827771,PROD2825,"BILESTAR 450 MG TABLET-PROD2825",551,419.81,419.81,13,756,SHILPEX,10,,,31-10-2026,5,0,ED000225117,1,-1
2912598,J0005554,"BILKRO M TABLET-J0005554",194.06,147.86,133.07,27,756,MEDLEY,1*10,,,30-11-2026,5,0,ED000159539,0,0
10450045,J0044604,"BILOGIN CAPSULE-J0044604",180.47,140.94,126.84,25,756,QUINCE,10`S,,,30-06-2027,5,0,ED000194242,0,0
2596629,J0005561,"BILOVAS TABLET-J0005561",327.19,249.29,224.36,2,756,ZYDUS,10T,,,30-06-2028,0,0,ED000011097,0,0
9729064,J0043592,"BILTAL M TABLET-J0043592",88.13,67.14,60.43,6,756,INDOCO,7S,,,31-12-2026,5,0,ED000197020,0,0
2692152,J0005563,"BILTEN TABLET-J0005563",130.59,99.5,89.55,15,756,APEX,10,,,31-03-2027,5,0,ED000140993,0,0
4664850,J0038829,"BILUMA ADVANCE DAY  CREAM-J0038829",1418,961.36,865.22,1,756,GALDERMA-2,50GM,,,30-06-2026,18,0,ED000168295,0,0
4756018,J00025626,"BILUMA ADVANCE FOR SENSITIVE AREA CREAM-J00025626",966,654.92,589.42,8,756,GALDERMA-2,25GM,,,28-02-2027,18,0,ED000169456,0,0
8258083,J0050583,"BILUMA ADVANCE NIGHT  CREAM-J0050583",1450,983.05,884.75,10,756,GALDERMA-2,"45 GM",,,31-12-2025,18,0,ED000168594,0,0
9642452,J0043134,"BILUMA ADVANCED SKIN BRIGHTENING FACEWASH-J0043134",811,549.83,494.85,33,756,GALDERMA-2,100ML,,,30-06-2027,18,0,ED000156073,0,0
14867074,PROD6138,"BILUMA CLARIFYING SERUM-PROD6138",999,677.29,609.56,4,756,GALDERMA-2,"30 ML",,,29-02-2028,18,0,ED000233752,1,-1
1684070,J0005567,"BILUMA CREAM-J0005567",678,459.66,413.69,3,756,GALDERMA-2,15GM,,,28-02-2027,18,0,ED000011100,0,0
15349767,PROD6672,"BILUMA RADIANCE SERUM-PROD6672",1499,1016.27,914.64,3,756,GALDERMA-2,"30 ML",,,31-03-2028,18,0,ED000235317,1,-1
11756849,PROD1395,"BILUMA SUSNCREEN SPF 50 + GEL-PROD1395",1150,779.66,701.69,17,756,GALDERMA-2,"1*50 ML",,,30-04-2027,18,0,ED000213660,1,-1
8241705,J0050407,"BILYPSA TABLET-J0050407",2050.1,1561.98,1405.78,66,756,"ZYDUS LIFE",45S,,,31-10-2027,0,0,ED000011101,0,0
3581704,J0005572,"BIMAT LS EYE DROPS-J0005572",271.88,207.14,186.43,10,756,AJANTA,3ML,,,30-04-2027,5,0,ED000011104,0,0
2692155,J0005573,"BIMAT LS TM EYE DROPS-J0005573",300,228.57,205.71,6,756,AJANTA,3ML,,,01-01-2027,5,0,ED000011105,0,0
3658849,J0036602,"BINDBONE 750 CAPSULE-J0036602",204.38,155.71,140.14,10,756,AKUMENTIS,10T,,,31-07-2026,5,0,ED000141297,0,0
14718563,PROD5712,"BIO D3 JOINTS TABLET-PROD5712",777.71,592.54,533.29,8,756,MACLEODS,10,,,30-11-2026,5,0,ED000235503,1,-1
4147845,J0037771,"BIO-D3 CAPSULE-J0037771",274.5,209.14,185.57,61,756,MACLEODS,1*10,,,30-04-2028,5,0,ED000011141,0,0
1682825,J0005579,"BIO-D3 DS CAPSULE-J0005579",290.62,221.42,199.28,1,756,MACLEODS,10S,,,30-04-2027,0,0,ED000011142,0,0
1697782,J0005581,"BIO-D3 FEM CAPSULE-J0005581",357.33,272.25,245.03,15,756,MACLEODS,15`S,,,30-06-2026,0,0,ED000140777,0,0
3010365,J0005583,"BIO-D3 MAX CAPSULE-J0005583",402.19,306.43,271.89,129,756,MACLEODS,15`S,,,29-02-2028,5,0,ED000140563,0,0
3150112,J0005584,"BIO-D3 MOM TABLET-J0005584",224.99,171.42,154.28,13,756,MACLEODS,15`S,,,28-02-2027,5,0,ED000156834,0,0
2692160,J0005586,"BIO-D3 PLUS CAPSULE-J0005586",341.34,260.07,224.44,98,756,MACLEODS,15`S,,,31-07-2028,5,0,ED000011147,0,0
2692161,J0005587,"BIO-D3 PLUS SUSPENSION-J0005587",203.34,154.93,139.44,17,756,MACLEODS,120ML,,,31-01-2028,5,0,ED000011146,0,0
3581706,J0005589,"BIO-D3 STRONG CAPSULE-J0005589",280.73,213.89,185.79,245,756,MACLEODS,10`S,,,31-08-2028,5,0,ED000011148,0,0
3581707,J0005590,"BIO-D3 XT TABLET-J0005590",367.13,241.39,241.39,63,756,MACLEODS,15`S,,,31-10-2026,5,0,ED000140564,0,0
5336747,J00568,"BIOBERG ULTRA TABLET-J00568",239.06,182.14,165.24,27,756,ICEBERG,1*10,,,28-02-2027,5,0,ED000180225,0,0
3550900,J0005599,"BIOCLAR 500 TABS-J0005599",418.31,318.71,286.84,19,756,ZYDUS,1*10,,,31-05-2026,5,0,ED000134695,0,0
4056076,J0037620,"BIOCLAR SUSPENSION-J0037620",146.48,111.6,100.44,5,756,ZYDUS,30ML,,,30-11-2026,5,0,ED000011235,0,0
2696492,J0005598,"BIOCLAR-250 TABLET-J0005598",242.74,184.94,151.32,52,756,ZYDUS,10`S,,,31-07-2026,5,0,ED000011236,0,0
5920098,J0040616,"BIOCOF-BR SYRUP-J0040616",152.63,23.86,19.75,1,756,GENERICS,100ML,,,31-05-2027,5,0,ED000011263,0,0
1697577,J0016619,"BIOCON U-100 INSULIN SYRINGE 31 G-J0016619",9.5,0,0.1,384,756,BIOCON,100-31G,,,30-04-2026,0,0,ED000184316,0,0
1686087,J0005603,"BIOCUTIS CREAM-J0005603",295,200,180,29,756,SYSCUTIS,100GM,,,30-09-2027,18,0,ED000110610,0,0
1694351,J0005604,"BIOCUTIS FACEWASH-J0005604",349,236.61,212.95,182,756,SYSCUTIS,100ML,,,30-09-2027,18,0,ED000110611,0,0
1686088,J0005605,"BIOCUTIS LOTION-J0005605",295,200,180,19,756,SYSCUTIS,100ML,,,31-08-2027,18,0,ED000110612,0,0
1683311,J0005608,"BIOCUTIS SOAP-J0005608",133,101.33,91.2,10,756,SYSCUTIS,100GM,,,31-07-2027,5,0,ED000110609,0,0
1694860,J0005607,"BIOCUTIS-UV SUNSCREEN GEL-J0005607",650,440.68,396.61,25,756,SYSCUTIS,50GM,,,31-05-2027,18,0,ED000110614,0,0
3550901,J0005609,"BIODENS F 10% LOTION-J0005609",1024.69,780.83,702.64,7,756,ADONIS,60ML,,,31-10-2026,5,0,ED000160992,0,0
1701961,J0005610,"BIODENS HAIR LOTION-J0005610",678.75,517.15,465.43,9,756,ADONIS,60ML,,,31-01-2027,5,0,ED000131012,0,0
1701962,J0005611,"BIODENS PRO LOTION-J0005611",1024.69,780.71,702.64,13,756,ADONIS,60ML,,,31-05-2027,5,0,ED000131013,0,0
1685264,J0005612,"BIODENS TABLET-J0005612",223.13,170,133.93,114,756,ADONIS,10S,,,31-03-2027,5,0,ED000110615,0,0
3351547,J0005615,"BIOFER-XT TABLET-J0005615",119.06,90.71,81.64,119,756,MICRO,10`S,,,30-09-2026,5,0,ED000110617,0,0
14226578,PROD3356,"BIOGERMINA  SUSPENSION-PROD3356",341.25,260,234,64,756,ARISTO,"10*5 ML",,,30-09-2026,5,0,ED000223221,1,-1
10874029,PROD549,"BIOKAZ TABLET-PROD549",185,142.37,128.13,14,756,SEKLLA,10,,,28-02-2027,5,0,ED000206457,1,-1
8127670,J0050236,"BIOKAZ-F TABLET-J0050236",112.5,85.71,0.01,20,756,ERIGHT,10S,,,31-07-2027,5,0,ED000187572,0,0
14431886,PROD3775,"BIOMUS 0.5 MG CAPSULE-PROD3775",220.69,176.65,125,37,756,ALNICHE,10,,,31-05-2027,5,0,ED000011422,1,-1
17409938,PROD7149,"BIOMUS FORTE OINTMENT-PROD7149",337.5,257.14,231.43,12,756,ALNICHE,10GM,,,31-05-2026,5,0,ED000011424,1,-1
17409933,PROD7144,"BIOMUS-1  CAPSULE-PROD7144",433.92,347.14,220,10,756,ALNICHE,10,,,31-03-2027,5,0,ED000011423,1,-1
14431610,PROD3767,"BIOMYF S 360 MG TABLET-PROD3767",820,624.76,335,3,756,ALNICHE,10,,,30-06-2027,5,0,ED000011431,1,-1
1689231,J0005631,"BIONECT OINTMENT-J0005631",181.5,138.29,124.46,7,756,MACLEODS,15GM,,,31-05-2027,0,0,ED000011442,0,0
2692166,J0005633,"BIOPREG F TABLET-J0005633",105.93,80.71,72.64,16,756,MANKIND,10`S,,,30-06-2027,0,0,ED000011471,0,0
9424465,J0042776,"BIOSIA 1000 CAPSULE-J0042776",415.08,316.25,284.63,60,756,ERIS,10`S,,,30-06-2027,5,0,ED000195193,0,0
10136353,J0044398,"BIOSILK DAILY MOISTURIZING LOTION-J0044398",1048,710.51,639.46,10,756,AJANTA,300ML,,,01-06-2027,18,0,ED000200861,0,0
7974293,JE042322,"BIOSILK DAILY MOISTURIZING LOTION-JE042322",632,428.47,385.63,57,756,AJANTA,150M,,,01-04-2027,18,0,ED000162997,0,0
13063002,PROD1934,"BIOSILK MAX MOISTURIZING CREAM-PROD1934",850,576.27,518.64,6,756,AJANTA,"150 GM",,,30-06-2026,18,0,ED000219701,1,-1
8899563,J0051962,"BIOSONE C EYE OINTMENT-J0051962",92.81,70.71,63.65,1,756,N.R.I,"5 GM",,,31-07-2027,5,0,ED000185974,0,0
3581709,J0005645,"BIOSONE-P EYE/EAR DROPS-J0005645",84.38,64.29,57.86,2,756,N.R.I,5ML,,,31-12-2026,5,0,ED000011534,0,0
9661644,J0043168,"BIOSTAR GOLD CAPSULE-J0043168",210.9,160.69,144.62,2,756,MICRO,15T,,,31-10-2026,5,0,ED000156078,0,0
13765098,PROD2795,"BIOTAX O CD 200 MG TABLET-PROD2795",102.68,78.24,70.41,45,756,ZYDUS,10,,,31-07-2026,5,0,ED000011566,1,-1
13765099,PROD2796,"BIOTAX OF TABLET-PROD2796",194.63,148.29,133.46,32,756,ZYDUS,10,,,30-04-2026,5,0,ED000011568,1,-1
14529816,PROD4863,"BIOTEARS EYE DROPS-PROD4863",479.06,365,328.5,25,756,ENTOD,"10 ML",,,28-02-2027,5,0,ED000167176,1,-1
4222020,J0037877,"BIOTEE FORTE TABLET-J0037877",186.56,142.15,142.15,18,756,TALENT,10T,,,31-07-2026,0,0,ED000011574,0,0
3581710,J0005652,"BIOTEE PLUS TABLET-J0005652",153.05,116.62,116.62,77,756,TALENT,10`S,"10 + 1, 5 + 9.09%",,30-09-2026,5,0,ED000011575,0,0
3550904,J0005650,"BIOTEE-10 TABLET-J0005650",92.81,70.72,70.72,95,756,TALENT,10`S,"10 + 1, 5 + 9.09%",,31-08-2027,5,0,ED000011573,0,0
7028809,46543,"BIOZYME TABLET-46543",140.63,107.13,96.43,7,756,PINNACLE,10`S,,,30-06-2027,5,0,ED000184076,0,0
15081672,PROD6533,"BISCADO 2.5 MG TABLET-PROD6533",60.94,46.43,41.79,250,756,CADILA,10,,,31-03-2028,5,0,ED000237826,1,-1
15081673,PROD6534,"BISCADO 5 MG TABLET-PROD6534",89.06,67.86,61.07,200,756,CADILA,10,,,31-03-2028,5,0,ED000237778,1,-1
8229877,J0050291,"BISELECT 10 TABLET-J0050291",90,68.57,61.71,20,756,INTAS,10T,,,31-07-2026,5,0,ED000011668,0,0
8230190,J0050304,"BISELECT 2.5 TABLET-J0050304",41.72,31.79,28.61,8,756,INTAS,10T,,,30-04-2027,0,0,ED000011669,0,0
8230191,J0050305,"BISELECT 5 TABLET-J0050305",52.5,40,36,25,756,INTAS,10T,,,30-06-2027,5,0,ED000011670,0,0
1693241,J0032880,"BISOBIS 2.5 MG TABLET-J0032880",49.88,38,34.2,4,756,CORONA,10T,,,31-07-2027,0,0,ED000167871,0,0
3585814,J0032882,"BISOBIS 5 MG  TABLET-J0032882",49.88,38,34.2,10,756,CORONA,10T,,,30-06-2027,0,0,ED000167872,0,0
1695122,J0033490,"BISOBIS A 2.5 MG TABLET-J0033490",62.39,47.54,42.78,1,756,CORONA,10T,,,30-06-2027,0,0,ED000167874,0,0
1700921,J0033588,"BISOBIS A 5 MG TABLET-J0033588",62.39,47.54,42.78,9,756,CORONA,10T,,,31-05-2027,0,0,ED000167511,0,0
1689697,J0033781,"BISOBIS H 2.5 MG TABLET-J0033781",62.39,47.54,42.78,5,756,CORONA,10T,,,30-04-2027,5,0,ED000167512,0,0
2697201,J0034466,"BISOBIS H 5 MG TABLET-J0034466",62.39,47.54,42.78,10,756,CORONA,10T,,,31-03-2027,5,0,ED000167513,0,0
7028810,46537,"BISOBIS T 2.5 MG TABLET-46537",136.13,103.72,93.35,8,756,CORONA,10`S,,,28-02-2027,5,0,ED000182718,0,0
7028811,46538,"BISOBIS T 5 MG TABLET-46538",160.5,122.29,110.06,5,756,CORONA,10`S,,,31-05-2027,0,0,ED000182719,0,0
8676498,J0051607,"BISODREN 2.5 TABLET-J0051607",50.63,38.57,34.71,2,756,FUSION,10`S,,,31-07-2026,5,0,ED000190863,0,0
12969647,PROD1801,"BISODREN T 5/40 MG TABLET-PROD1801",117.19,89.29,80.36,10,756,FUSION,10,,,28-02-2026,5,0,ED000220074,1,-1
14240030,PROD3384,"BISODUCE 1.25 MG TABLET-PROD3384",56.25,42.86,38.57,10,756,MACLEODS,10,,,31-10-2026,5,0,ED000228921,1,-1
14240029,PROD3383,"BISODUCE 2.5 MG TABLET-PROD3383",74.06,56.43,50.79,4,756,MACLEODS,10,,,31-10-2026,0,0,ED000228920,1,-1
14240028,PROD3382,"BISODUCE 5 TABLET-PROD3382",93.75,71.43,64.29,3,756,MACLEODS,10,,,31-10-2026,5,0,ED000228919,1,-1
14362664,PROD3538,"BISODUCE AM 5 MG TABLET-PROD3538",89.66,68.31,61.48,3,756,MACLEODS,10,,,30-11-2026,5,0,ED000229818,1,-1
14240031,PROD3385,"BISODUCE T 5 MG TABLET-PROD3385",117.7,89.68,80.71,1,756,MACLEODS,10,,,30-11-2026,5,0,ED000228922,1,-1
9418295,J0042760,"BISOFIG 5 TABLET-J0042760",82.5,62.86,56.57,10,756,CIPLA,10S,,,30-09-2027,5,0,ED000195452,0,0
9284139,J0042642,"BISOFIG AM 5 TABLET-J0042642",96.31,73.38,66.04,10,756,CIPLA,10S,,,30-06-2026,5,0,ED000194371,0,0
14239671,PROD3377,"BISOFIG T 5 TABLET-PROD3377",117.61,89.61,80.65,8,756,CIPLA,10,,,31-10-2026,5,0,ED000228865,1,-1
1691180,J0005668,"BISOHEART 2.5 TABLET-J0005668",69.41,52.88,47.6,37,756,MANKIND,1*10,,,31-07-2027,5,0,ED000011676,0,0
1691181,J0005669,"BISOHEART 5 TABLET-J0005669",96.42,73.46,66.12,28,756,MANKIND,1*10,,,31-07-2027,5,0,ED000011677,0,0
1691182,J0005670,"BISOHEART AM 2.5 TABLET-J0005670",79.85,60.84,54.75,13,756,MANKIND,1*10,,,30-06-2027,5,0,ED000011678,0,0
1691183,J0005671,"BISOHEART AM 5 TABLET-J0005671",107.8,82.13,73.92,6,756,MANKIND,1*10,,,30-06-2027,0,0,ED000011679,0,0
8993510,J0042355,"BISOHEART T 2.5 TABLET  TABLET-J0042355",125.63,95.71,86.14,7,756,MANKIND,10T,,,31-07-2026,5,0,ED000193768,0,0
10450060,J0044609,"BISOJOY 10 TABLET-J0044609",51.56,39.29,35.36,10,756,ZYDUS,10`S,,,31-05-2027,5,0,ED000200980,0,0
10520679,J0044811,"BISOJOY 2.5 TAB 10 S-J0044811",51.56,39.29,35.36,13,756,ZYDUS,10`S,,,31-05-2027,5,0,ED000208535,0,0
10450057,J0044612,"BISOJOY AM 5/5 TABLET-J0044612",96.33,73.4,66.06,8,756,ZYDUS,10`S,,,31-05-2027,5,0,ED000200982,0,0
2596632,J0005672,"BISOLONG 2.5 TABLET-J0005672",53.4,40.69,36.62,16,756,MICRO,10S,,,30-06-2027,5,0,ED000153566,0,0
5336748,J00595,"BISOLONG 5 TABLET-J00595",78.75,60,54,10,756,MICRO,10`S,,,31-05-2027,5,0,ED000153567,0,0
16862400,PROD6938,"BISOLONG D 1.25 TABLET-PROD6938",150,114.29,102.86,9,756,MICRO,10,,,30-04-2027,5,0,ED000241584,1,-1
16862398,PROD6936,"BISOLONG D 2.5  TABLET-PROD6936",178.13,135.71,122.14,6,756,MICRO,10,,,30-04-2027,5,0,ED000241568,1,-1
16862399,PROD6937,"BISOLONG-D 5 TABLET-PROD6937",215.63,164.29,147.86,9,756,MICRO,10,,,31-03-2027,5,0,ED000241570,1,-1
2912599,J0005674,"BISONEXT 10 TABLET-J0005674",244.75,186.48,167.83,8,756,LUPIN,15`S,,,31-05-2028,5,0,ED000159791,0,0
2912600,J0005675,"BISONEXT 2.5 TABLET-J0005675",120.15,91.54,82.39,12,756,LUPIN,15`S,,,31-07-2027,5,0,ED000159792,0,0
9536220,J0043053,"BISONEXT 5 TABLET-J0043053",162.75,124,111.6,8,756,LUPIN,15T,,,31-07-2027,5,0,ED000159793,0,0
3150114,J0005677,"BISONEXT AM 2.5 TABLET-J0005677",123.28,93.93,84.54,6,756,LUPIN,15`S,,,31-03-2027,5,0,ED000156879,0,0
3150115,J0005678,"BISONEXT AM 5 TABLET-J0005678",161.06,122.71,110.44,7,756,LUPIN,15`S,,,28-02-2027,5,0,ED000156881,0,0
8344482,J0051118,"BISONEXT T 2.5 TABLET-J0051118",138.6,105.6,95.04,10,756,LUPIN,10T,,,31-01-2027,5,0,ED000186467,0,0
8344481,J0051119,"BISONEXT T 5 TABLET-J0051119",158.9,121.07,108.96,17,756,LUPIN,10T,,,31-01-2027,5,0,ED000186471,0,0
6819467,46185,"BISOPHARM 1.25 TABLET-46185",50.53,38.5,34.65,1,756,ERIS,10`S,,,31-05-2027,0,0,ED000180582,0,0
6819468,46186,"BISOPHARM 2.5 TABLET-46186",60.84,46.35,41.72,4,756,ERIS,10`S,,,31-07-2027,0,0,ED000180580,0,0
6819469,46187,"BISOPHARM 5 TABLET-46187",109.31,83.28,74.95,11,756,ERIS,10`S,,,31-07-2027,0,0,ED000180581,0,0
7084289,J0046591,"BISOPHARM-A 2.5 TABLET-J0046591",70.45,53.68,48.31,7,756,ERIS,10`S,,,30-09-2027,5,0,ED000182554,0,0
7084290,J0046592,"BISOPHARM-A 5 TABLET-J0046592",96.31,73.38,66.04,10,756,ERIS,10`S,,,30-04-2027,5,0,ED000182544,0,0
7019314,46472,"BISOPHARM-T 2.5 TABLET-46472",109.31,83.29,74.96,11,756,ERIS,10`S,,,31-12-2026,5,0,ED000182542,0,0
7019315,46473,"BISOPHARM-T 5 TABLET-46473",119.62,91.14,82.03,8,756,ERIS,10`S,,,30-04-2027,5,0,ED000182543,0,0
1697112,J0005679,"BISOSAFE 2.5 TABLET-J0005679",68.61,52.27,47.05,7,756,ABBOTT-H,10`S,,,31-07-2028,5,0,ED000110648,0,0
1697113,J0005680,"BISOSAFE 5 TABLET-J0005680",105.66,80.5,72.45,14,756,ABBOTT-H,10`S,,,31-07-2028,5,0,ED000110649,0,0
14525330,PROD4842,"BISOSAFE AM 2.5 MG TABLET-PROD4842",65.34,49.79,44.81,60,756,ABBOTT-I,10,,,30-11-2026,5,0,ED000230598,1,-1
14525331,PROD4843,"BISOSAFE AM 5 MG TABLET-PROD4843",87.47,66.64,59.98,36,756,ABBOTT-I,10,,,30-11-2026,5,0,ED000230599,1,-1
15723477,PROD6783,"BISOSRI T 2.5 TABLET-PROD6783",130.31,99.28,89.35,31,756,SGD,10,,,31-05-2027,5,0,ED000240227,1,-1
15723478,PROD6784,"BISOSRI T 5 TABLET-PROD6784",149.06,113.57,102.21,33,756,SGD,10,,,31-05-2027,5,0,ED000240228,1,-1
6594018,J0041750,"BISOT 2.5  TABLET-J0041750",122.8,93.56,84.2,4,756,MICRO,10`S,,,28-02-2027,5,0,ED000180760,0,0
9694430,J0043363,"BISOT 5  TABLET-J0043363",147.19,112.14,100.93,44,756,MICRO,10`S,,,31-05-2027,5,0,ED000180761,0,0
8247598,J0050438,"BISOTAB 2.5 TABLET-J0050438",86.92,66.23,59.6,2,756,"J BCHEMICA",10S,,,30-06-2027,5,0,ED000115524,0,0
3581712,J0005682,"BISOTAB 5 TABLET-J0005682",128.32,97.77,87.99,17,756,"J BCHEMICA",10S,,,31-03-2027,5,0,ED000115523,0,0
10633240,PROD54,"BISOTRAK 2.5 MG TABLET-PROD54",37.5,28.57,25.71,43,756,ZUVENTUS,10,,,30-06-2027,5,0,ED000201765,1,-1
10633241,PROD55,"BISOTRAK 5 MG TABLET-PROD55",46.88,35.71,32.14,19,756,ZUVENTUS,10,"5 + 1, 3 + 16.67%",,31-05-2027,5,0,ED000201803,1,-1
14703585,PROD5671,"BISOTRAK T 5 MG TABLET-PROD5671",137.72,104.93,94.44,13,756,ZUVENTUS,10,,,31-07-2026,5,0,ED000209230,1,-1
2690220,J0005685,"BISPEC 5 TABLET-J0005685",803.2,611.96,550.76,9,756,"DR REDDY`S",15,,,01-07-2027,5,0,ED000011686,0,0
15067668,PROD6511,"BISTIDE TABLET-PROD6511",1396.88,1064.29,957.86,17,756,ZYDUS,10,,,28-02-2027,5,0,ED000237904,1,-1
16245283,PROD6807,"BITCO D3 NANO SHOT-PROD6807",318.75,242.86,198.71,10,756,BITCO,"4*5 ML",,,28-02-2027,5,0,ED000243046,1,-1
16245284,PROD6808,"BITCOCYST M TABLET-PROD6808",243.75,168.83,151.95,5,756,BITCO,10,,,30-06-2027,5,0,ED000242777,1,-1
16245280,PROD6804,"BITCOCYST TABLET-PROD6804",444.01,338.32,276.81,20,756,BITCO,10,,,31-08-2026,5,0,ED000242774,1,-1
16245278,PROD6802,"BITCOFER TABLET-PROD6802",196.88,150,122.73,11,756,BITCO,15,,,30-09-2026,5,0,ED000242772,1,-1
16245281,PROD6805,"BITCOFOL TABLET-PROD6805",210.94,160.71,131.64,10,756,BITCO,15,,,31-03-2027,5,0,ED000242775,1,-1
16244666,PROD6800,"BITCOMAX CAPSULE-PROD6800",258.04,196.62,160.87,12,756,BITCO,10,,,30-11-2026,5,0,ED000242770,1,-1
20156011,PROD8212,"BITCOPROT ELAICHI POWDER 200 GM-PROD8212",347.02,220.34,198.29,10,756,BITCO,"200 GM",,,31-01-2027,5,0,NULL,1,-1
16245282,PROD6806,"BITCOTRIP TABLET-PROD6806",243.75,185.71,151.95,20,756,BITCO,10,,,31-10-2026,5,0,ED000242776,1,-1
13611463,PROD2720,"BIXIBAT TABLET-PROD2720",206.25,157.14,133.27,71,756,"DR REDDY`S",10,,,30-04-2027,5,0,ED000224178,1,-1
15091034,PROD6551,"BIZFER XT TABLET-PROD6551",273.81,208.62,187.76,124,756,"JB CHEMIC",15,,,28-02-2027,5,0,ED000236365,1,-1
2692173,J0005690,"BIZLO 10 MG TABLET-J0005690",124.9,95.16,85.65,10,756,TORRENT,10`S,,,31-12-2026,5,0,ED000011743,0,0
1687505,J0005694,"BIZLO OD 20 TABLET-J0005694",170.93,130.23,117.21,13,756,TORRENT,"10 S",,,31-07-2026,5,0,ED000011745,0,0
1687506,J0005695,"BIZLO OD 30 TABLET-J0005695",404,307.81,277.03,3,756,TORRENT,"10 S",,,31-10-2026,5,0,ED000011746,0,0
11308555,PROD971,"BLABON PRO SERUM-PROD971",990,671.19,671.19,5,756,CEUTICOZ,"30 ML",,,30-09-2028,18,0,ED000212111,1,-1
1694236,J0005703,"BLADMIR-25 TABLET-J0005703",281.81,214.71,193.24,4,756,ALEMBIC,10`S,,,31-07-2027,5,0,ED000011754,0,0
2692176,J0005704,"BLADMIR-50 TABLET-J0005704",429.28,327.07,294.36,11,756,ALEMBIC,10S,,,31-03-2027,5,0,ED000011755,0,0
1708803,J0005705,"BLADMIR-S 25 TABLET-J0005705",461.53,351.64,316.48,1,756,ALEMBIC,10S,,,31-03-2027,0,0,ED000141300,0,0
1708804,J0005706,"BLADMIR-S 50 TABLET-J0005706",562.03,428.22,385.4,4,756,ALEMBIC,10S,,,31-12-2026,5,0,ED000141301,0,0
1685326,J0005712,"BLEMINOR ANTI-BLEMISH CREAM-J0005712",257,195.8,173.58,13,756,HIMALAYA,30ML,,,30-06-2028,5,0,ED000011762,0,0
5276159,J00426,"BLEVENO SKIN BRIGHTENING CREAM-J00426",364.82,277.88,250.1,3,756,AETHICS,20GM,,,31-03-2027,18,0,ED000175461,0,0
15642696,PROD6779,"BLINTRA 20 MG TABLET-PROD6779",131.25,99.96,99.96,11,756,SKINTRA,10,,,31-05-2027,5,0,ED000242766,1,-1
15609406,PROD6725,"BLIPOLID 600 MG TABLET-PROD6725",367.89,280.3,252.27,120,756,"OZONE 3",10,"2 + 1, 1 + 33.33%",,31-05-2026,5,0,ED000225070,1,-1
13062994,PROD1926,"BLISTO 1 MF TABLET-PROD1926",154.68,117.85,106.07,10,756,BIOCON,15,,,31-01-2028,5,0,ED000219538,1,-1
13611194,PROD2715,"BLISTO 1 MG TABLET-PROD2715",57.65,43.92,39.53,12,756,BIOCON,15,,,30-09-2027,5,0,ED000223434,1,-1
13093417,PROD2104,"BLISTO 2 MF TABLET-PROD2104",199.69,152.14,138.3,31,756,BIOCON,15,,,31-12-2027,5,0,ED000219128,1,-1
